# time[S]; data[V]
5.590996000000000019e-07;5.202049999999999730e-02
5.591996000000000094e-07;5.315229999999999955e-02
5.592996000000000169e-07;5.268660000000000010e-02
5.593995999999999185e-07;5.353050000000000169e-02
5.594995999999999261e-07;5.399749999999999689e-02
5.595995999999999336e-07;5.257909999999999667e-02
5.596995999999999411e-07;5.269320000000000254e-02
5.597995999999999486e-07;5.361810000000000187e-02
5.598995999999999561e-07;5.391529999999999934e-02
5.599995999999999636e-07;5.350130000000000163e-02
5.600995999999999711e-07;5.310850000000000293e-02
5.601995999999999786e-07;5.189450000000000313e-02
5.602995999999999862e-07;5.276360000000000078e-02
5.603995999999999937e-07;5.331820000000000309e-02
5.604996000000000012e-07;5.135580000000000006e-02
5.605996000000000087e-07;5.249949999999999756e-02
5.606996000000000162e-07;5.161319999999999797e-02
5.607996000000000237e-07;5.204439999999999761e-02
5.608996000000000312e-07;5.177110000000000045e-02
5.609996000000000387e-07;5.086620000000000030e-02
5.610996000000000463e-07;5.133719999999999950e-02
5.611996000000000538e-07;5.058220000000000077e-02
5.612996000000000613e-07;5.097899999999999654e-02
5.613996000000000688e-07;5.149639999999999773e-02
5.614995999999999704e-07;5.107319999999999915e-02
5.615995999999999779e-07;4.989620000000000166e-02
5.616995999999999855e-07;5.072949999999999682e-02
5.617995999999999930e-07;5.075469999999999982e-02
5.618996000000000005e-07;5.148180000000000117e-02
5.619996000000000080e-07;5.115539999999999671e-02
5.620996000000000155e-07;4.973439999999999805e-02
5.621995999999999171e-07;5.086879999999999874e-02
5.622995999999999247e-07;4.901919999999999888e-02
5.623995999999999322e-07;5.008329999999999727e-02
5.624995999999999397e-07;5.111829999999999846e-02
5.625995999999999472e-07;4.894359999999999683e-02
5.626995999999999547e-07;5.095639999999999892e-02
5.627995999999999622e-07;5.092590000000000311e-02
5.628995999999999697e-07;5.075740000000000113e-02
5.629995999999999772e-07;4.991879999999999928e-02
5.630995999999999848e-07;5.000109999999999971e-02
5.631995999999999923e-07;5.009000000000000258e-02
5.632995999999999998e-07;5.051459999999999978e-02
5.633996000000000073e-07;4.923809999999999992e-02
5.634996000000000148e-07;4.911610000000000281e-02
5.635996000000000223e-07;5.019880000000000175e-02
5.636996000000000298e-07;4.920759999999999718e-02
5.637996000000000373e-07;4.971710000000000018e-02
5.638996000000000449e-07;5.154550000000000104e-02
5.639996000000000524e-07;5.042300000000000254e-02
5.640996000000000599e-07;4.998650000000000315e-02
5.641996000000000674e-07;4.834120000000000084e-02
5.642995999999999690e-07;4.968790000000000012e-02
5.643995999999999765e-07;4.981800000000000117e-02
5.644995999999999841e-07;4.966009999999999869e-02
5.645995999999999916e-07;5.159060000000000035e-02
5.646995999999999991e-07;4.994269999999999959e-02
5.647996000000000066e-07;5.002489999999999715e-02
5.648996000000000141e-07;4.923410000000000286e-02
5.649995999999999157e-07;5.012839999999999657e-02
5.650995999999999233e-07;4.874320000000000042e-02
5.651995999999999308e-07;4.738850000000000007e-02
5.652995999999999383e-07;5.073880000000000057e-02
5.653995999999999458e-07;4.838499999999999746e-02
5.654995999999999533e-07;4.854289999999999994e-02
5.655995999999999608e-07;4.782900000000000346e-02
5.656995999999999683e-07;4.973040000000000099e-02
5.657995999999999758e-07;4.721070000000000128e-02
5.658995999999999834e-07;4.917180000000000162e-02
5.659995999999999909e-07;4.786880000000000301e-02
5.660995999999999984e-07;4.872459999999999986e-02
5.661996000000000059e-07;4.887459999999999721e-02
5.662996000000000134e-07;4.823100000000000304e-02
5.663996000000000209e-07;4.797230000000000244e-02
5.664996000000000284e-07;4.752119999999999955e-02
5.665996000000000360e-07;4.756760000000000155e-02
5.666996000000000435e-07;4.783699999999999758e-02
5.667996000000000510e-07;4.767910000000000204e-02
5.668996000000000585e-07;4.792319999999999913e-02
5.669996000000000660e-07;4.802410000000000012e-02
5.670995999999999676e-07;4.773879999999999790e-02
5.671995999999999752e-07;4.811429999999999874e-02
5.672995999999999827e-07;4.811689999999999717e-02
5.673995999999999902e-07;4.671310000000000046e-02
5.674995999999999977e-07;4.807979999999999893e-02
5.675996000000000052e-07;4.724520000000000108e-02
5.676996000000000127e-07;4.853360000000000313e-02
5.677996000000000202e-07;4.772420000000000134e-02
5.678995999999999219e-07;4.721329999999999971e-02
5.679995999999999294e-07;4.652869999999999923e-02
5.680995999999999369e-07;4.736329999999999707e-02
5.681995999999999444e-07;4.738850000000000007e-02
5.682995999999999519e-07;4.723990000000000133e-02
5.683995999999999594e-07;4.733670000000000239e-02
5.684995999999999669e-07;4.813950000000000173e-02
5.685995999999999745e-07;4.736730000000000107e-02
5.686995999999999820e-07;4.612000000000000127e-02
5.687995999999999895e-07;4.663350000000000134e-02
5.688995999999999970e-07;4.665210000000000190e-02
5.689996000000000045e-07;4.699570000000000136e-02
5.690996000000000120e-07;4.656980000000000147e-02
5.691996000000000195e-07;4.735269999999999757e-02
5.692996000000000270e-07;4.779189999999999827e-02
5.693996000000000346e-07;4.775739999999999846e-02
5.694996000000000421e-07;4.748669999999999974e-02
5.695996000000000496e-07;4.781040000000000290e-02
5.696996000000000571e-07;4.780380000000000046e-02
5.697996000000000646e-07;4.580030000000000212e-02
5.698996000000000721e-07;4.837430000000000202e-02
5.699995999999999738e-07;4.824559999999999960e-02
5.700995999999999813e-07;4.708600000000000285e-02
5.701995999999999888e-07;4.768440000000000178e-02
5.702995999999999963e-07;4.772679999999999978e-02
5.703996000000000038e-07;4.696390000000000287e-02
5.704996000000000113e-07;4.658040000000000097e-02
5.705996000000000188e-07;4.657780000000000253e-02
5.706995999999999205e-07;4.738980000000000276e-02
5.707995999999999280e-07;4.744160000000000044e-02
5.708995999999999355e-07;4.548180000000000278e-02
5.709995999999999430e-07;4.817799999999999860e-02
5.710995999999999505e-07;4.601790000000000047e-02
5.711995999999999580e-07;4.753709999999999880e-02
5.712995999999999655e-07;4.715629999999999822e-02
5.713995999999999731e-07;4.599000000000000310e-02
5.714995999999999806e-07;4.617179999999999895e-02
5.715995999999999881e-07;4.623150000000000176e-02
5.716995999999999956e-07;4.812620000000000092e-02
5.717996000000000031e-07;4.654989999999999822e-02
5.718996000000000106e-07;4.792060000000000070e-02
5.719996000000000181e-07;4.702889999999999848e-02
5.720996000000000256e-07;4.693340000000000012e-02
5.721996000000000332e-07;4.658709999999999934e-02
5.722996000000000407e-07;4.722790000000000321e-02
5.723996000000000482e-07;4.703419999999999823e-02
5.724996000000000557e-07;4.741240000000000038e-02
5.725996000000000632e-07;4.795370000000000188e-02
5.726996000000000707e-07;4.543139999999999679e-02
5.727995999999999724e-07;4.673039999999999833e-02
5.728995999999999799e-07;4.721070000000000128e-02
5.729995999999999874e-07;4.739650000000000113e-02
5.730995999999999949e-07;4.779049999999999965e-02
5.731996000000000024e-07;4.692140000000000200e-02
5.732996000000000099e-07;4.697450000000000236e-02
5.733996000000000174e-07;4.745219999999999994e-02
5.734995999999999191e-07;4.612800000000000233e-02
5.735995999999999266e-07;4.717219999999999747e-02
5.736995999999999341e-07;4.573259999999999825e-02
5.737995999999999416e-07;4.806649999999999812e-02
5.738995999999999491e-07;4.699310000000000292e-02
5.739995999999999566e-07;4.597269999999999829e-02
5.740995999999999641e-07;4.587190000000000017e-02
5.741995999999999717e-07;4.587190000000000017e-02
5.742995999999999792e-07;4.595149999999999929e-02
5.743995999999999867e-07;4.634690000000000337e-02
5.744995999999999942e-07;4.720409999999999884e-02
5.745996000000000017e-07;4.671979999999999883e-02
5.746996000000000092e-07;4.734470000000000345e-02
5.747996000000000167e-07;4.670119999999999827e-02
5.748996000000000242e-07;4.704089999999999661e-02
5.749996000000000318e-07;4.753840000000000149e-02
5.750996000000000393e-07;4.614259999999999889e-02
5.751996000000000468e-07;4.625930000000000319e-02
5.752996000000000543e-07;4.635220000000000312e-02
5.753996000000000618e-07;4.626860000000000001e-02
5.754996000000000693e-07;4.694129999999999830e-02
5.755995999999999710e-07;4.704479999999999773e-02
5.756995999999999785e-07;4.667860000000000065e-02
5.757995999999999860e-07;4.666669999999999846e-02
5.758995999999999935e-07;4.625930000000000319e-02
5.759996000000000010e-07;4.539819999999999967e-02
5.760996000000000085e-07;4.734599999999999920e-02
5.761996000000000160e-07;4.718150000000000122e-02
5.762995999999999177e-07;4.507049999999999945e-02
5.763995999999999252e-07;4.594750000000000223e-02
5.764995999999999327e-07;4.687100000000000294e-02
5.765995999999999402e-07;4.713509999999999922e-02
5.766995999999999477e-07;4.674500000000000183e-02
5.767995999999999552e-07;4.633099999999999719e-02
5.768995999999999627e-07;4.676219999999999682e-02
5.769995999999999703e-07;4.582409999999999956e-02
5.770995999999999778e-07;4.707929999999999754e-02
5.771995999999999853e-07;4.670379999999999671e-02
5.772995999999999928e-07;4.705550000000000010e-02
5.773996000000000003e-07;4.589180000000000342e-02
5.774996000000000078e-07;4.544730000000000297e-02
5.775996000000000153e-07;4.641719999999999874e-02
5.776996000000000228e-07;4.679669999999999663e-02
5.777996000000000304e-07;4.629649999999999738e-02
5.778996000000000379e-07;4.706869999999999804e-02
5.779996000000000454e-07;4.665609999999999896e-02
5.780996000000000529e-07;4.791659999999999670e-02
5.781996000000000604e-07;4.660430000000000128e-02
5.782996000000000679e-07;4.743359999999999937e-02
5.783995999999999696e-07;4.708860000000000129e-02
5.784995999999999771e-07;4.698650000000000049e-02
5.785995999999999846e-07;4.665869999999999740e-02
5.786995999999999921e-07;4.654060000000000141e-02
5.787995999999999996e-07;4.625930000000000319e-02
5.788996000000000071e-07;4.662820000000000159e-02
5.789996000000000146e-07;4.639870000000000105e-02
5.790995999999999163e-07;4.629780000000000006e-02
5.791995999999999238e-07;4.633759999999999962e-02
5.792995999999999313e-07;4.763130000000000142e-02
5.793995999999999388e-07;4.619960000000000039e-02
5.794995999999999463e-07;4.649949999999999917e-02
5.795995999999999538e-07;4.716959999999999903e-02
5.796995999999999613e-07;4.674360000000000320e-02
5.797995999999999689e-07;4.638670000000000293e-02
5.798995999999999764e-07;4.664410000000000084e-02
5.799995999999999839e-07;4.669319999999999721e-02
5.800995999999999914e-07;4.699570000000000136e-02
5.801995999999999989e-07;4.675159999999999733e-02
5.802996000000000064e-07;4.661099999999999965e-02
5.803996000000000139e-07;4.707929999999999754e-02
5.804996000000000215e-07;4.746680000000000343e-02
5.805996000000000290e-07;4.617310000000000164e-02
5.806996000000000365e-07;4.664549999999999946e-02
5.807996000000000440e-07;4.714700000000000141e-02
5.808996000000000515e-07;4.662560000000000315e-02
5.809996000000000590e-07;4.570740000000000219e-02
5.810996000000000665e-07;4.765520000000000173e-02
5.811995999999999682e-07;4.566490000000000132e-02
5.812995999999999757e-07;4.760480000000000267e-02
5.813995999999999832e-07;4.762199999999999767e-02
5.814995999999999907e-07;4.598599999999999910e-02
5.815995999999999982e-07;4.676090000000000108e-02
5.816996000000000057e-07;4.580420000000000325e-02
5.817996000000000132e-07;4.717090000000000172e-02
5.818995999999999149e-07;4.755970000000000336e-02
5.819995999999999224e-07;4.656579999999999747e-02
5.820995999999999299e-07;4.619700000000000195e-02
5.821995999999999374e-07;4.719609999999999778e-02
5.822995999999999449e-07;4.531990000000000324e-02
5.823995999999999524e-07;4.546589999999999659e-02
5.824995999999999600e-07;4.701700000000000323e-02
5.825995999999999675e-07;4.629119999999999763e-02
5.826995999999999750e-07;4.663219999999999865e-02
5.827995999999999825e-07;4.588380000000000236e-02
5.828995999999999900e-07;4.590639999999999998e-02
5.829995999999999975e-07;4.598730000000000179e-02
5.830996000000000050e-07;4.596739999999999854e-02
5.831996000000000125e-07;4.645570000000000255e-02
5.832996000000000201e-07;4.733140000000000264e-02
5.833996000000000276e-07;4.531459999999999655e-02
5.834996000000000351e-07;4.575509999999999994e-02
5.835996000000000426e-07;4.604699999999999765e-02
5.836996000000000501e-07;4.556009999999999921e-02
5.837996000000000576e-07;4.638269999999999893e-02
5.838996000000000651e-07;4.602320000000000022e-02
5.839996000000000726e-07;4.600060000000000260e-02
5.840995999999999743e-07;4.523499999999999743e-02
5.841995999999999818e-07;4.515809999999999963e-02
5.842995999999999893e-07;4.641990000000000005e-02
5.843995999999999968e-07;4.642120000000000274e-02
5.844996000000000043e-07;4.554020000000000290e-02
5.845996000000000118e-07;4.597009999999999985e-02
5.846996000000000194e-07;4.528410000000000074e-02
5.847995999999999210e-07;4.523900000000000143e-02
5.848995999999999285e-07;4.607089999999999796e-02
5.849995999999999360e-07;4.600989999999999941e-02
5.850995999999999435e-07;4.592360000000000192e-02
5.851995999999999510e-07;4.479179999999999967e-02
5.852995999999999586e-07;4.570210000000000244e-02
5.853995999999999661e-07;4.662290000000000184e-02
5.854995999999999736e-07;4.511160000000000170e-02
5.855995999999999811e-07;4.611599999999999727e-02
5.856995999999999886e-07;4.570869999999999794e-02
5.857995999999999961e-07;4.595679999999999904e-02
5.858996000000000036e-07;4.636679999999999968e-02
5.859996000000000111e-07;4.636019999999999724e-02
5.860996000000000187e-07;4.677019999999999789e-02
5.861996000000000262e-07;4.677680000000000032e-02
5.862996000000000337e-07;4.581090000000000162e-02
5.863996000000000412e-07;4.771220000000000322e-02
5.864996000000000487e-07;4.805859999999999993e-02
5.865996000000000562e-07;4.729160000000000308e-02
5.866996000000000637e-07;4.807449999999999918e-02
5.867996000000000712e-07;4.812360000000000249e-02
5.868995999999999729e-07;4.882279999999999953e-02
5.869995999999999804e-07;4.850840000000000013e-02
5.870995999999999879e-07;4.877900000000000291e-02
5.871995999999999954e-07;4.949019999999999808e-02
5.872996000000000029e-07;5.021599999999999675e-02
5.873996000000000104e-07;5.021599999999999675e-02
5.874996000000000180e-07;5.084099999999999731e-02
5.875995999999999196e-07;5.169010000000000271e-02
5.876995999999999271e-07;5.236149999999999832e-02
5.877995999999999346e-07;5.353179999999999744e-02
5.878995999999999421e-07;5.379720000000000335e-02
5.879995999999999496e-07;5.367249999999999799e-02
5.880995999999999572e-07;5.318679999999999936e-02
5.881995999999999647e-07;5.492629999999999735e-02
5.882995999999999722e-07;5.487859999999999960e-02
5.883995999999999797e-07;5.457069999999999976e-02
5.884995999999999872e-07;5.634739999999999888e-02
5.885995999999999947e-07;5.748190000000000244e-02
5.886996000000000022e-07;5.711299999999999710e-02
5.887996000000000097e-07;5.776309999999999778e-02
5.888996000000000173e-07;5.814659999999999968e-02
5.889996000000000248e-07;5.844379999999999714e-02
5.890996000000000323e-07;5.889099999999999890e-02
